"","CC.Line","Animal_ID","Block","Freezer.days","Blaze","weight.change","log.spleen.CFU","log.spleen.CEQ","log.lung.CFU","log.lung.CEQ","Eotaxin","GCSF","GMCSF","IFNy","IL1a","IL1B","IL2","IL5","IL6","IL7","IL9","IL10","IL12_p40","IL12_p70","IL15","IL17","IP10","KC","LIF","LIX","MCP1","MCSF","MIG","MIP1a","MIP1b","MIP2","RANTES","TNFa","VEGF"
"144","CC056.GeniUnc","AU8056-2",2,0,0,-5.215,6.415,8.272,5.871,6.417,0.830588668685144,0.298853076409707,-0.119186407719209,0.824776462475546,1.39984671271292,0.578639209968072,0.465382851448418,-1.52287874528034,-1.30102999566398,-2,1.9945371042985,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,-1.39794000867204,1.59494473669508,1.48029446000301,-1.09691001300806,2.38333055204584,0.818225893613955,-0.00436480540245009,2.52527809662657,0.73559889969818,1.32221929473392,1.55750720190566,1.06744284277638,0.184691430817599,0.146128035678238
"145","CC056.GeniUnc","AU8056-3",2,0,0,-1.667,NA,5.968,5.607,5.93,0.936513742478893,0.309630167425899,-0.119186407719209,0.9698816437465,1.42926766643317,-0.0655015487564323,0.775974331129369,-1.52287874528034,-1.30102999566398,-2,1.94664873390668,-0.853871964321762,0.630427875025024,-0.508638306165727,-0.537602002101044,-1.22184874961636,1.4782778319196,1.24551266781415,-0.958607314841775,2.50410369791127,0.967547976218862,0.127104798364808,2.37117873181629,0.73559889969818,0.271841606536499,1.20411998265592,1.02530586526477,0.230448921378274,0.48572142648158
"146","CC057.Unc","OR3393-1",2,0,0,-18.351,7.29,5.783,6.301,6.661,0.868644438394826,1.2135177569963,-0.119186407719209,1.26410915630581,2.11614265385379,1.55509444857832,0.606381365110605,-1.52287874528034,0.944482672150169,-2,1.75883622474696,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,1.01703333929878,1.97621237711738,2.3047489594871,0.434568904034199,2.49904065744722,1.97913846954681,0.424881636631067,2.85501006051224,2.05933617738929,1.7701152947871,2.41570768667486,1.3236645356081,0.94101424370557,0.322219294733919
"147","CC057.Unc","OR3393-2",2,0,0,3.093,4.322,4.993,7.301,7.031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","CC059.TauUnc","CC059-1",3,0,0,-2.625,6.488,6.268,5.989,6.286,1.22479195649268,0.436162647040756,-0.119186407719209,2.45336421380184,2.22567104308114,1.9850670331505,0.606381365110605,-1.52287874528034,0.503790683057181,-2,1.81150797994533,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.130768280269024,2.05739981726606,2.16491766610096,0.28330122870355,2.38719399369687,1.32878720035453,0.755112266395071,2.85687987056236,1.54654266347813,1.96477802202238,1.65791593682996,2.03985017774966,1.33645973384853,0.0606978403536116
"149","CC059.TauUnc","CC059-2",3,0,0,1.504,5.577,6.967,5.371,5.806,1.87771680086498,0.783188691075258,-0.119186407719209,2.07379164280801,2.04680721355374,1.86421433046133,0.711807229041191,-1.52287874528034,0.563481085394411,-2,2.23350376034113,-0.508638306165727,0.806858029518817,-0.508638306165727,-0.537602002101044,-0.356547323513813,1.95021876664186,1.92757565469111,0.0606978403536116,2.25640501833417,1.12450422483428,0.717670503002262,2.78753131612723,1.74004672405149,1.73774907389156,1.8850217948623,1.72246938588403,1,0.190331698170291
"150","CC059.TauUnc","CC059-3",3,0,0,-14.59,5.923,6.759,6.224,6.267,1.38381536598043,0.960470777534299,0.571708831808688,2.70299888335918,2.27724237278136,1.91745299192966,0.585460729508501,-1.52287874528034,0.912222056532416,-2,1.70380706527433,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.0492180226701817,2.12917410296777,2.51049139029397,0.574031267727719,2.31993843998031,1.58849580100721,0.775974331129369,2.89240072806286,1.57875378442643,1.88052777819881,1.55750720190566,1.98358118670579,1.41995574848976,0.503790683057181
"151","CC060.Unc","CC060-1",3,0,1,-3.32,5.455,6.235,6.347,6.351,1.20817252666712,0.436162647040756,-0.119186407719209,1.69565675993619,2.56312496033804,1.34693946269899,0.201397124320452,-1.09691001300806,0.60422605308447,-2,1.44075170047919,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.568636235841013,2.01944863749364,2.2143669215966,0.346352974450639,2.42543639540901,1.46508528755743,0.912753303671323,2.94819282833269,1.76477371691104,2.02027839411193,1.49415459401844,2.16852694619269,1.04296907339318,-0.0915149811213502
"152","CC060.Unc","CC060-2",3,0,1,9.798,5.455,6.525,5.917,5.909,1.48727981644307,0.309630167425899,-0.119186407719209,1.79140991566716,2.29083564660081,1.56773196254807,0.404833716619938,-0.42021640338319,0.0569048513364726,-2,1.67228262478892,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.0915149811213502,2.14113609012074,2.45514952117983,0.61066016308988,2.54928533913167,1.93741758147714,1.06295783408451,3.00850649029981,2.01224651998507,2.24802233641235,1.84404204204102,2.43866890068674,1.35755371974308,0.326335860928751
"153","CC060.Unc","CC060-3",3,0,1,-0.377,5.267,5.827,5.948,5.816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","CC061.GeniUnc","AU8048-1",2,0,0,8.295,5.342,6.034,5.724,5.638,0.532754378992498,-0.602059991327962,0.494154594018443,1.41313205043487,1.47070442972279,1.13672056715641,0.334453751150931,-1.52287874528034,0.298853076409707,-2,1.80611211016909,-0.0915149811213502,-0.638272163982407,-0.508638306165727,-0.537602002101044,-2,1.83167784919147,1.77706415474243,0.190331698170291,2.64116662430461,1.20411998265592,0.127104798364808,2.89231169566271,1.61002102466415,1.8077379220141,1.20411998265592,1.69661845923222,0.703291378118661,0.419955748489758
"155","CC061.GeniUnc","AU8048-2",2,0,0,10.452,5.531,5.726,5.618,5.882,0.374748346010104,-0.00877392430750515,-0.119186407719209,1.65398390737407,1.77334754198082,1.41713940972733,1.25959387888595,-1.52287874528034,0.64640372622307,-2,2.11981654593722,-0.193820026016113,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.508638306165727,1.75823040845775,1.9649663748311,0.305351369446624,2.60287353102618,1.22193559982801,-0.193820026016113,2.89743463970793,1.52517442783527,1.51188336097887,1.79483645781456,1.63235604623907,0.953276336667304,0.0899051114393979
"156","CC061.GeniUnc","AU8048-3",2,0,0,6.701,4.477,5.186,5.423,6.795,0.711807229041191,0.528916700277655,-0.119186407719209,1.73973052856472,1.66332393362821,1.47668674294564,0.606381365110605,-1.52287874528034,1.07809415040641,-2,1.82203724807259,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.301029995663981,1.86993541064686,1.98502208210954,0.450249108319361,2.5081255360832,1.40260524191991,0.271841606536499,2.93156973542135,1.74484039678538,1.84528412634799,0.763427993562937,1.80597635071756,0.946943270697825,0.243038048686294
"157","CC065.Unc","OR5119-1",1,7,0,17.881,7.563,8.402,6.438,7.001,0.707570176097936,0.551449997972875,-0.119186407719209,1.08098704691089,1.82092358788132,1.20411998265592,0.653212513775344,-1.52287874528034,0.770852011642144,-2,1.8624891669059,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.271841606536499,1.90568796771185,2.00453631785132,0.0606978403536116,2.29272113777454,0.588831725594207,-0.0457574905606751,2.68373127861889,1.35140975192544,1.52556305827007,1.766264090652,1.22271647114758,1.12613140726198,0.41161970596323
"158","CC065.Unc","OR5119-2",1,7,0,-6.806,7.127,8.318,6.575,7.366,0.546542663478131,0.53655844257153,-0.119186407719209,1.09933527768596,2.15035725799852,1.13672056715641,1.28847280059978,-1.52287874528034,0.843855422623161,0.346352974450639,2.42385182444069,0.367355921026019,1.17811325231463,-0.508638306165727,0.786041210242554,0.344392273685111,1.91550536175438,2.16515526139207,0.161368002234975,2.48033757114728,0.967547976218862,0.346352974450639,2.7072038517881,1.50974001557038,1.42975228000241,2.11283951084511,0.75815462196739,1.24674470972384,0.257678574869184
"159","CC065.Unc","OR5119-3",1,7,0,-8.718,7.326,8.081,7.17,6.897,0.606381365110605,0.773786444981194,-0.119186407719209,0.890421018800914,1.97589113640179,1.0982975364947,0.662757831681574,-1.52287874528034,0.770852011642144,-2,1.71432975974523,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,0.419955748489758,1.83985498460189,2.21181443045682,0.190331698170291,2.41765434080595,0.860936620700094,0.250420002308894,2.69674943520162,1.57875378442643,1.3932241163613,1.9198100201702,1.27989498001164,1.28914283593233,0.318063334962762
"160","CC068.TauUnc","CC068-1",3,0,0,-0.892,NA,6.55,NA,NA,1.31534047662729,1.02897770520878,0.494154594018443,2.88040196038887,2.6273453705208,2.6281538364761,0.564666064252089,-1.52287874528034,1.56561172490206,-2,1.99567906051162,-0.193820026016113,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.214670164989233,2.3063392325125,2.54762704477035,0.811575005870593,2.48033757114728,2.12260902357599,0.834420703681533,3.17665547522106,2.05694294567288,1.93591013643051,2.26902233472923,1.79885773174749,1.70475090429067,0.28330122870355
"161","CC068.TauUnc","CC068-2",3,0,0,-18.898,5.484,6.695,6.831,6.695,1.13321945673249,-0.0915149811213502,0.383815365980431,2.29519311588586,2.1185623126356,1.63608651510307,0.492760389026837,-1.52287874528034,1.26434550705009,-2,1.62065647981962,-0.853871964321762,-0.638272163982407,-0.508638306165727,-0.537602002101044,-0.494850021680094,2.14295230734343,2.2293490201677,0.507855871695831,2.43248825577051,1.53567380342575,0.292256071356476,2.98852774362789,1.48058178682917,1.50474263627169,1.55750720190566,1.2397998184471,0.800029359244134,0.605305046141109
"162","CC068.TauUnc","CC068-3",3,0,0,-1.715,5.389,6.487,6.076,6.079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
